,isbn,original_publication_year,original_title,authors,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
8110,689863624,1982.0,"Dicey's Song (Tillerman Family, #2)",Cynthia Voigt,348,816,3573,5623,5323
8111,1582408254,2007.0,The Walking Dead. Book Three,"Robert Kirkman, Charlie Adlard, Cliff Rathburn, Rus Wooton",54,172,1230,3938,7075
8112,,2012.0,,Morgan Rice,1190,1663,3296,3553,3180
8113,679733787,1962.0,砂の女 [Suna no onna],"Kōbō Abe, E. Dale Saunders",264,838,3046,5523,4215
8114,140248927,1977.0,La tía Julia y el escribidor,"Mario Vargas Llosa, Helen R. Lane",163,660,2947,5075,3539
8115,62422960,2015.0,Queen Song,Victoria Aveyard,746,921,3569,4267,4059
8116,1563895684,1999.0,"Transmetropolitan, Vol. 3: Year of the Bastard","Warren Ellis, Darick Robertson, Rodney Ramos",172,292,1255,3786,7530
8117,,2015.0,,James  Hankins,406,939,2972,3870,2478
8118,,2014.0,Falling Into Place,Amy Zhang,307,887,3387,4896,4442
8119,60688246,1977.0,A Severe Mercy,"Sheldon Vanauken, C.S. Lewis",177,360,1363,3329,6359
8120,307265722,2011.0,1493: Uncovering the New World Columbus Created,Charles C. Mann,238,496,2129,4615,4481
8121,758254091,2011.0,The Dry Grass of August,Anna Jean Mayhew,160,722,3615,5921,3061
8122,545298431,2012.0,,Linda Sue Park,176,377,2219,3295,5933
8123,385528078,2010.0,,Colson Whitehead,1015,2302,4488,4284,1756
8124,843960434,2009.0,The Madness of Lord Ian Mackenzie,Jennifer Ashley,556,1068,3819,7596,9121
8125,99453452,1993.0,Point of Impact,Stephen Hunter,133,265,1463,4666,5565
8126,009947915X,1983.0,Life & Times of Michael K.,J.M. Coetzee,239,775,3004,4840,3388
8127,044900483X,1998.0,Children of God,Mary Doria Russell,113,557,2685,5856,4798
8128,,2014.0,,Kendra Elliot,231,484,2231,4989,4727
8129,718152433,2007.0,Jamie at Home: Cook Your Way to the Good Life,Jamie Oliver,123,380,2246,3712,4326
8130,425197395,1973.0,The Mediterranean Caper,Clive Cussler,199,997,4703,5454,3619
8131,451454243,1993.0,The Forest House,"Marion Zimmer Bradley, Diana L. Paxson",173,894,4272,5825,4213
8132,743484193,1999.0,Certain Prey,John Sandford,49,181,2196,6279,5552
8133,425210812,2005.0,Undead and Unreturnable,MaryJanice Davidson,160,958,5811,7202,5941
8134,441014763,2007.0,"Fearless (The Lost Fleet, #2)",Jack Campbell,71,481,3313,6537,4075
8135,553578553,2000.0,Dawn on a Distant Shore,Sara Donati,97,329,2032,5061,5471
8136,,2015.0,,Tarryn Fisher,320,749,2434,4958,6819
8137,,2000.0,The Danish Girl,David Ebershoff,239,927,4006,5842,2970
8138,525426361,2014.0,,"Esther Earl, Lori Earl, Wayne Earl, John Green",298,636,2151,3958,7003
8139,60898526,1958.0,Brave New World Revisited ,Aldous Huxley,231,691,2765,4567,4032
8140,345301110,1954.0,Histoire d'O,"Pauline Réage, Sabine d'Estree",1129,2193,4235,3781,2721
8141,60757639,2006.0,Forest Mage,Robin Hobb,750,2104,4570,3850,2268
8142,380726297,1997.0,Sacred,Dennis Lehane,63,375,3379,6769,3525
8143,,2012.0,Hidden ,Kendra Elliot,251,680,2882,5210,4722
8144,,2016.0,Punk 57,Penelope Douglas,260,626,2224,5648,7945
8145,425138232,1992.0,Eye of the Storm,Jack Higgins,136,457,2974,4873,3762
8146,,2013.0,Nikola Tesla: Imagination and the Man That Invented the 20th Century,Sean Patrick,514,1191,3142,4568,4189
8147,60880120,2006.0,How to Be Popular,Meg Cabot,511,2279,6843,6018,3983
8148,451530098,1956.0,Pygmalion and My Fair Lady (50th Anniversary Edition) (Signet Classics (Paperback)),"George Bernard Shaw, Alan Jay Lerner",133,380,2146,4225,6576
8149,345432401,1999.0,Omertà,Mario Puzo,182,898,3724,4151,2422
8150,62103733,2012.0,Unraveling,Elizabeth Norris,649,1321,4130,5495,5865
8151,330311735,1988.0,One,Richard Bach,237,666,2407,3428,3800
8152,763618985,2001.0,The Tiger Rising,Kate DiCamillo,323,1198,4365,5496,4243
8153,886774268,1990.0,Magic's Price,Mercedes Lackey,138,503,2703,5466,8749
8154,,1998.0,The Hedge Knight,George R.R. Martin,53,194,2064,6132,5943
8155,425173909,1953.0,After the Funeral ,Agatha Christie,62,688,5048,6925,3925
8156,1582404976,2005.0,Wanted,"Mark Millar, J.G. Jones, Brian K. Vaughan",695,1102,2797,3535,3699
8157,1421506297,2005.0,デスノート #8 (Desu Nōto) Mato (的),"Tsugumi Ohba, Takeshi Obata",124,497,2266,4318,7676
8158,785122133,1983.0,,"Chris Claremont, John Byrne",87,349,1803,3995,6001
8159,375714499,1988.0,Manufacturing Consent: The Political Economy of the Mass Media,"Noam Chomsky, Edward S. Herman",127,332,1556,3936,5036
8160,670557110,1948.0,Pippi Långstrump i Söderhavet,"Astrid Lindgren, Gerry Bothmer",213,553,3072,4735,6368
8161,192834401,1764.0,,Horace Walpole,766,3006,6662,3899,1748
8162,330314920,1968.0,Outer Dark,Cormac McCarthy,117,552,2737,4989,2851
8163,,2013.0,Endless Knight ,Kresley Cole,151,388,1945,5415,10166
8164,312890176,1994.0,Shadow & Claw,Gene Wolfe,382,919,2124,3759,5582
8165,812995228,2015.0,Parmi les dix milliers de choses,Julia Pierpont,1083,2630,3554,1658,788
8166,743250451,1979.0,The Great Shark Hunt: Strange Tales from a Strange Time,Hunter S. Thompson,35,287,2210,4543,3677
8167,395957761,1981.0,The Complete Poems: Anne Sexton,"Anne Sexton, Maxine Kumin",117,303,1680,4089,6075
8168,316098124,2012.0,2312,Kim Stanley Robinson,675,1648,3688,3975,2111
8169,689806981,1994.0,Tears of a Tiger,Sharon M. Draper,266,583,1875,3293,5764
8170,61231428,2009.0,Altar of Eden,James Rollins,124,567,3092,5420,4682
8171,1591169909,2003.0,桜蘭高校ホスト部 2,Bisco Hatori,78,239,1618,3607,8962
8172,810949148,2006.0,The Problem Child,"Michael Buckley, Peter Ferguson",109,343,2459,5366,7854
8173,195170342,2003.0,Washington's Crossing,David Hackett Fischer,226,493,1905,3593,4776
8174,679783482,2005.0,Shalimar the Clown,Salman Rushdie,200,707,2670,4514,3140
8175,688172377,1998.0,Desert Flower: The Extraordinary Journey of a Desert Nomad,"Waris Dirie, Cathleen Miller",84,477,2437,5078,4824
8176,345467817,2003.0,First Strike,Eric S. Nylund,55,352,1978,4010,4153
8177,,2013.0,Broken Silence,Natasha Preston,189,603,2243,3971,5770
8178,1861977166,1982.0,In Search of Excellence,"Tom Peters, Robert H. Waterman Jr.",267,636,2254,3544,3420
8179,316239992,2013.0,First Love,"James Patterson, Emily Raymond",380,1198,3461,4443,3849
8180,1401204457,2005.0,Batman Chronicles: Volume 1,"Bill Finger, Gardner F. Fox, Bob Kane, Jerry Robinson, Sheldon Moldoff",458,583,1821,2501,4298
8181,307730697,2012.0,,Eric Blehm,95,183,797,2312,6995
8182,1434764338,2011.0,Waterfall,Lisa Tawn Bergren,603,930,2970,5171,7354
8183,385682824,2014.0,The Love Song of Miss Queenie Hennessy,Rachel Joyce,164,549,2663,5956,4770
8184,345435753,2002.0,Morgawr ,Terry Brooks,94,636,3371,5070,4354
8185,340752459,1990.0,September,Rosamunde Pilcher,95,408,2683,5224,5377
8186,1884214495,1956.0,The Last Question (When the World Ends),"Isaac Asimov, Bob E. Flick, Jim Gallant",50,146,819,3039,8597
8187,140189424,1959.0,Henderson the Rain King,"Saul Bellow, Luciano Bianciardi",365,977,2946,4107,3533
8188,451209435,1973.0,Fear of Flying,Erica Jong,715,1953,5003,4508,2753
8189,316176044,2011.0,Red Riding Hood,"Sarah Blakley-Cartwright, David Leslie Johnson, Catherine Hardwicke",924,2096,4997,4608,3857
8190,9381626715,2008.0,Stay Hungry Stay Foolish,Rashmi Bansal,190,735,3015,3419,1633
8191,140568190,1985.0,The Giraffe and the Pelly and Me,"Roald Dahl, Quentin Blake",126,1059,5264,5628,4412
8192,1250039819,2014.0,Shotgun Lovesongs,Nickolas Butler,153,756,3183,5104,2521
8193,440240956,2004.0,"The Death of Kings (Emperor, #2)",Conn Iggulden,58,224,1595,5027,5289
8194,375435484,2004.0,French Women Don't Get Fat,Mireille Guiliano,387,1610,4653,4224,2237
8195,061858532X,2005.0,A Certain Slant of Light,Laura Whitcomb,496,1356,4279,5886,5496
8196,1416936408,2007.0,"The Uglies Trilogy (Uglies, #1-3)",Scott Westerfeld,243,689,2531,4537,5473
8197,62311115,2015.0,The Bone Tree,Greg Iles,185,438,1745,4643,5388
8198,312939779,2005.0,False Impression,Jeffrey Archer,220,978,3882,4730,2442
8199,1926760689,2011.0,I Wrote This For You,"pleasefindthis, Iain S. Thomas, Jon Ellis",372,673,1869,3403,6479
8200,1400049350,2004.0,Barefoot in Paris,"Ina Garten, Quentin Bacon",365,429,1589,3170,5647
8201,1591163595,2000.0,,Masashi Kishimoto,96,285,1606,2960,8366
8202,60589353,2004.0,...and that's when it fell off in my hand,Louise Rennison,182,658,3713,5867,6656
8203,,2012.0,The Unwanted Wife,Natasha Anders,453,1130,4122,7385,6583
8204,,2016.0,Royally Screwed,Emma Chase,235,782,3288,7374,7584
8205,61626317,2009.0,Splendor,Anna Godbersen,341,1244,4445,6360,5179
8206,1582870950,1857.0,The Professor,Charlotte Brontë,318,1520,4948,4354,2853
8207,451234863,2011.0,"Drink Deep (Chicagoland Vampires, #5)",Chloe Neill,228,914,4389,8522,9645
8208,,1963.0,رجال في الشمس,غسان كنفاني,121,363,1724,4114,4601
8209,698400011,1836.0,Den lille havfrue,"Hans Christian Andersen, Lisbeth Zwerger, Anthea Bell",249,839,3711,5391,6397
8210,60525134,2007.0,"Big Boned (Heather Wells, #3)",Meg Cabot,207,1017,5372,7177,4942
8211,802131867,1958.0,The Subterraneans,Jack Kerouac,191,978,3678,4157,2543
8212,745917437,1989.0,The Tale of Three Trees: A Traditional Folktale,"Angela Elwell Hunt, Tim Jonke",90,186,1236,3034,8847
8213,1593072953,1994.0,Sin City: The Big Fat Kill,Frank Miller,167,432,2503,5293,5261
8214,7120842,1942.0,The Moving Finger,Agatha Christie,125,855,5508,7365,4630
8215,042516098X,1996.0,Hornet's Nest,Patricia Cornwell,892,2186,4858,3409,2207
8216,785267239,1997.0,The Sacred Romance Drawing Closer To The Heart Of God,"John Eldredge, Brent Curtis",262,617,2165,3211,4222
8217,590590898,1987.0,There's a Boy in the Girls' Bathroom,Louis Sachar,346,933,3488,4763,5563
8218,037321099X,2013.0,Crash Into You,Katie McGarry,213,639,3073,7314,11241
8219,375504877,2010.0,Colonel Roosevelt,Edmund Morris,364,611,2153,4276,5782
8220,081120958X,1949.0,Selected Poems,"William Carlos Williams, Charles Tomlinson",170,395,1977,4458,5108
8221,553100351,1998.0,Star Wars: Vision of the Future,Timothy Zahn,60,414,2790,5081,4563
8222,4103534230,2009.0,1Q84 Book 2 [Ichi-kyū-hachi-yon],Haruki Murakami,123,506,2418,5299,4252
8223,,2014.0,How to Be Both,Ali Smith,692,1196,2881,4009,2855
8224,60724560,2006.0,Princess on the Brink,Meg Cabot,431,1675,6203,6016,5041
8225,140435476,1887.0,The Woodlanders,"Thomas Hardy, Patricia Ingham",337,700,2965,4313,3327
8226,312591845,2014.0,,Jane Green,397,1156,3844,4506,2350
8227,385524927,2009.0,While My Sister Sleeps,Barbara Delinsky,203,789,3736,5043,3524
8228,142000957,2001.0,Killing Pablo: The Hunt for the World's Greatest Outlaw,Mark Bowden,75,382,2679,5273,2894
8229,1451672721,2012.0,Gold,Chris Cleave,256,1000,4091,5524,2552
8230,1554682746,2009.0,Wondrous Strange,Lesley Livingston,708,1854,5541,6115,5373
8231,60731427,2004.0,How Soccer Explains the World: An Unlikely Theory of Globalization,Franklin Foer,246,669,2794,3715,2520
8232,141183047,1913.0,Livro do Desassossego,"Fernando Pessoa, Richard Zenith",140,289,1046,3052,8605
8233,1401232086,2012.0,"Batman: Earth One, Volume 1","Geoff Johns, Gary Frank, Jon Sibal, Brad Anderson, Rob Leigh",183,540,2182,4644,4560
8234,159448841X,2012.0,,"Anne Lamott, Sam Lamott",656,1122,2930,3241,2921
8235,425204332,2005.0,Undead and Unappreciated,MaryJanice Davidson,180,905,5749,7615,5680
8236,1455525898,2014.0,Blue Labyrinth,"Douglas Preston, Lincoln Child",99,380,2108,5469,4609
8237,670022209,2011.0,Malcolm X: A Life of Reinvention,Manning Marable,251,364,1757,3875,5631
8238,60723513,1990.0,Mutant Message Down Under,Marlo Morgan,665,1069,2633,3940,4116
8239,440244501,2009.0,Ashes of Midnight,Lara Adrian,115,634,3549,7405,9027
8240,081091610X,2007.0,Once Upon a Crime,"Michael Buckley, Peter Ferguson",135,365,2428,5186,7609
8241,891343377,1985.0,Keys to Drawing,Bert Dodson,350,587,2082,2721,4325
8242,1401213162,2007.0,"Fables, Volume 9: Sons of Empire","Bill Willingham, Mark Buckingham, Steve Leialoha, Andrew Pepoy, Gene Ha, Joshua Middleton, Iñaki Miranda, Mike Allred",115,299,2204,6002,6799
8243,451461991,2008.0,Embrace the Night,Karen Chance,218,732,4013,7287,7872
8244,586026193,1962.0,The Ipcress File,Len Deighton,140,485,3094,5115,3689
8245,679450815,1979.0,The Boston Cooking-School Cook Book 1896,"Marion Cunningham, Fannie Merritt Farmer, Archibald Candy Corporation",296,580,2517,3761,5873
8246,,2006.0,واحة الغروب,بهاء طاهر,270,706,2531,4203,2860
8247,1450572375,2010.0,,Keary Taylor,623,1545,3921,4541,4423
8248,156478214X,1967.0,The Third Policeman,Flann O'Brien,331,710,2206,4156,4901
8249,375424490,2009.0,Tea Time for the Traditionally Built,Alexander McCall Smith,44,242,3138,7801,5622
8250,60827629,2006.0,"Starlight (Warriors: The New Prophecy, #4)",Erin Hunter,125,468,2637,4793,8696
8251,,2012.0,Feral Sins,Suzanne Wright,657,1224,3882,8561,11350
8252,867199032,1930.0,Tintin au pays des Soviets,"Hergé, Leslie Lonsdale-Cooper, Michael Turner",525,1495,2998,3022,3722
8253,1439102414,2011.0,Flash and Bones,Kathy Reichs,114,850,4674,6405,4440
8254,1594206627,2015.0,Eileen,Ottessa Moshfegh,671,1878,4671,4824,1875
8255,142333745X,2007.0,Creation in Death ,J.D. Robb,38,228,2368,6639,9319
8256,670062405,2007.0,Llama Llama Mad at Mama,Anna Dewdney,224,468,1986,3968,7639
8257,345547497,2014.0,Cop Town,Karin Slaughter,274,780,3299,5612,4032
8258,810949792,2004.0,Graffiti World: Street Art from Five Continents,"Nicholas Ganz, Tristan Manco",263,632,1875,2278,4040
8259,399216197,1989.0,Lon Po Po,Ed Young,262,626,3197,4759,5707
8260,316065765,2007.0,The Blood of Flowers,Anita Amirrezvani,123,581,2988,5880,3846
8261,140367357,1902.0,Five Children and It ,E. Nesbit,354,1106,4620,6341,5653
8262,,2013.0,2 ضباط,Essam Youssef,532,942,2165,2727,2498
8263,671000314,1985.0,"Flood Tide (Dirk Pitt, #14)",Clive Cussler,63,499,3623,5199,3290
8264,62380877,2016.0,This Savage Song,Victoria Schwab,185,662,3593,9472,8547
8265,62003941,2011.0,Bloodlust,"L.J. Smith, Kevin Williamson, Julie Plec",340,770,2498,2875,5641
8266,425226735,2009.0,,Nalini Singh,94,384,3022,7861,10806
8267,1481404547,2016.0,The Unexpected Everything,Morgan Matson,234,778,3731,8374,7358
8268,727853414,1985.0,Exit to Eden,"Anne Rampling, Anne Rice",518,1761,4429,3722,3348
8269,1423121716,2010.0,Percy Jackson: The Ultimate Guide,"Mary-Jane Knight, Rick Riordan",201,753,2966,3946,6759
8270,802120202,2012.0,Alif the Unseen,G. Willow Wilson,258,793,3062,5407,3311
8271,345465296,1974.0,The Complete Guide to Middle-Earth,"Robert Foster, J.R.R. Tolkien",204,444,2030,2914,5342
8272,1451655789,2010.0,Hothouse Flower,Lucinda Riley,315,1022,3256,4962,3612
8273,1533134138,2016.0,The Bird and the Sword,Amy Harmon,142,536,2009,5152,8066
8274,1857231082,1987.0,The Black Unicorn ,Terry Brooks,135,1068,4933,5479,3717
8275,743487672,1899.0,The Awakening and Selected Short Stories,"Kate Chopin, Cynthia Brantley Johnson, Alyssa  Harad",486,1096,3210,4735,4565
8276,316113786,2008.0,Say You're One of Them,Uwem Akpan,642,1558,3843,4184,2431
8277,547229895,2009.0,The Crossing Places,Elly Griffiths,188,689,3967,6974,3853
8278,152024174,2007.0,Peak,Roland Smith,297,714,2873,5278,4865
8279,99448874,1997.0,Steget efter,"Henning Mankell, Ebba Segerberg",98,289,2329,6177,4279
8280,553264907,1979.0,The Devil's Alternative,Frederick Forsyth,69,337,2425,4473,3332
8281,1476799202,2017.0,,Alice Hoffman,159,533,2807,7173,4705
8282,670038318,2006.0,Sovereign ,C.J. Sansom,48,193,1728,5947,6158
8283,749932945,1999.0,Envy,Sandra Brown,142,461,2448,5282,5964
8284,1401212409,2005.0,Batman: Batman and Son,"Grant Morrison, Andy Kubert, John Van Fleet, Jesse Delperdang",279,777,2804,3604,3196
8285,684800012,1984.0,On Food and Cooking: The Science and Lore of the Kitchen,Harold McGee,97,172,991,2883,6993
8286,810993589,2007.0,Magic and Other Misdemeanors,"Michael Buckley, Peter Ferguson",124,344,2217,5104,7844
8287,345519477,2011.0,In Bed with a Highlander,Maya Banks,352,1017,4232,8395,8364
8288,679736638,1967.0,The Confessions of Nat Turner,William Styron,252,606,2525,4677,3985
8289,1580628362,2003.0,Please Stop Laughing at Me... One Woman's Inspirational Story,Jodee Blanco,410,865,2339,3171,3629
8290,345477480,2007.0,,Drew Karpyshyn,58,309,2133,4269,4690
8291,184756190X,2011.0,A Girl Like You,Gemma Burgess,368,802,2752,4029,4765
8292,,2015.0,,Whitney G.,326,757,3128,7238,7515
8293,765309416,2006.0,The Android's Dream,John Scalzi,139,456,2947,6299,3812
8294,743217187,1988.0,Cuentos de Eva Luna,Isabel Allende,112,617,3093,5159,4086
8295,767901576,1997.0,Awakening the Buddha Within : Tibetan Wisdom for the Western World,Lama Surya Das,119,305,1788,3680,4632
8296,,2003.0,Long Time Coming,Edie Claire,343,991,3384,4480,3472
8297,316014532,2007.0,Story of a Girl,Sara Zarr,391,1430,4626,4886,3731
8298,,2013.0,High Heat,Lee Child,211,709,3092,4919,4222
8299,62338307,2015.0,,Kim van Alkemade,273,922,3541,5159,2354
8300,399158812,2012.0,Delusion in Death,J.D. Robb,88,253,2227,6131,8291
8301,743435745,1994.0,Field of Dishonor,David Weber,59,305,2372,5900,5973
8302,1936365537,2012.0,How Music Works,David Byrne,380,518,2214,4018,3886
8303,1250019699,2014.0,Save the Date,Mary Kay Andrews,202,632,3229,5133,3416
8304,965913228,2004.0,Oracle Night,Paul Auster,138,684,3198,4656,2431
8305,575073608,1970.0,Time and Again,Jack Finney,265,852,2972,5177,5118
8306,,2014.0,One Lavender Ribbon ,Heather Burch,401,1107,2943,3839,3764
8307,882706306,1969.0,Run Baby Run,"Nicky Cruz, Jamie Buckingham",103,288,2018,3442,5220
8308,452264014,1986.0,Fences (The Century Cycle #6),August Wilson,269,943,3198,4640,3784
8309,340863684,1940.0,Tortured for Christ,Richard Wurmbrand,102,275,1322,2910,5683
8310,1250076927,2016.0,The Two-Family House,Lynda Cohen Loigman,136,611,2976,5847,3750
8311,6280943,1947.0,Miracles: A Preliminary Study,C.S. Lewis,194,490,2233,3992,4685
8312,1598878735,2009.0,"The Talent Code: Unlocking the Secret of Skill in Sports, Art, Music, Math, and Just About Everything Else","Daniel Coyle, John Farrell",147,476,2308,4618,4494
8313,670016381,2014.0,Dear Daughter,Elizabeth Little,562,1439,3924,4036,1861
8314,,2015.0,The Mermaid's Sister,Carrie Anne Noble,302,1080,3643,4081,2558
8315,140284125,1923.0,The Inimitable Jeeves ,P.G. Wodehouse,40,211,1949,5885,6125
8316,786901896,1995.0,Dragons of Summer Flame,"Margaret Weis, Tracy Hickman",222,936,3556,4387,3973
8317,446402400,2009.0,The Secret Speech,Tom Rob Smith,150,655,3738,5741,2683
8318,307272583,2010.0,Star Island,Carl Hiaasen,418,1645,5304,4755,1922
8319,345495160,2007.0,Un Lun Dun,China Miéville,440,1116,3761,5736,4440
8320,1421506262,2005.0,"デスノート #5 (Desu Nōto) Hakushi (白紙,) ","Tsugumi Ohba, Takeshi Obata",77,341,2110,5082,8702
8321,1401324436,2011.0,Heat Rises,Richard Castle,79,512,3986,6457,4053
8322,805080759,1991.0,Homicide: A Year on the Killing Streets,David Simon,101,250,1226,3913,6545
8323,425183238,1947.0,Mrs. Mike,"Benedict Freedman, Nancy Freedman",145,508,2600,5183,5928
8324,1476791619,2015.0,A Work in Progress,Connor Franta,246,554,1678,3466,8879
8325,62285505,2014.0,The Enchanted,Rene Denfeld,314,744,2646,5185,4524
8326,718155181,2010.0,The Left Hand of God ,Paul  Hoffman,458,1235,3704,5021,2949
8327,006221635X,2013.0,How to Love,Katie Cotugno,484,1280,3648,4528,3908
8328,375758232,2000.0,Paris to the Moon,Adam Gopnik,329,900,3067,4305,3006
8329,385613504,2010.0,You Against Me,Jenny Downham,538,1455,4543,5752,4190
8330,439717000,2005.0,A Dog's Life: Autobiography of a Stray,Ann M. Martin,155,528,2156,3782,5994
8331,439441722,2005.0,The Will of the Empress,Tamora Pierce,236,720,3077,5668,7888
8332,345530411,2012.0,"The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs","Tyler Hamilton, Daniel Coyle",77,125,1040,4300,4881
8333,142002038,1958.0,Dr. No,Ian Fleming,121,754,4202,5509,2874
8334,62291408,2013.0,El juego de Ripper,"Isabel Allende, Oliver Brock, Frank Wynne",893,1983,4163,3484,1606
